scenario,target,profile,method,confidence_level,center_empirical_coverage,q025_empirical_coverage,q25_empirical_coverage,q75_empirical_coverage,q975_empirical_coverage,center_relative_ci_width,q025_relative_ci_width,q25_relative_ci_width,q75_relative_ci_width,q975_relative_ci_width,center_coverage_error,q025_coverage_error,q25_coverage_error,q75_coverage_error,q975_coverage_error,n_seeds,n_replicates
logistic_glm,beta_2,P2,ppi_plus_plus,0.975,0.995,0.995,0.995,0.995,0.995,0.9828718661135505,0.9828718661135505,0.9828718661135505,0.9828718661135505,0.9828718661135505,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,1,200
logistic_glm,beta_2,P3,naive_ml,0.9,0.0,0.0,0.0,0.0,0.0,0.0020964713162765535,0.0020964713162765535,0.0020964713162765535,0.0020964713162765535,0.0020964713162765535,-0.9,-0.9,-0.9,-0.9,-0.9,1,200
logistic_glm,beta_2,P3,naive_ml,0.95,0.0,0.0,0.0,0.0,0.0,0.002096471316276565,0.002096471316276565,0.002096471316276565,0.002096471316276565,0.002096471316276565,-0.95,-0.95,-0.95,-0.95,-0.95,1,200
logistic_glm,beta_2,P3,naive_ml,0.975,0.0,0.0,0.0,0.0,0.0,0.002096471316276553,0.002096471316276553,0.002096471316276553,0.002096471316276553,0.002096471316276553,-0.975,-0.975,-0.975,-0.975,-0.975,1,200
logistic_glm,beta_2,P3,ppi,0.9,0.935,0.935,0.935,0.935,0.935,1.006746044921264,1.006746044921264,1.006746044921264,1.006746044921264,1.006746044921264,0.03500000000000003,0.03500000000000003,0.03500000000000003,0.03500000000000003,0.03500000000000003,1,200
logistic_glm,beta_2,P3,ppi,0.95,0.985,0.985,0.985,0.985,0.985,1.0067460449212642,1.0067460449212642,1.0067460449212642,1.0067460449212642,1.0067460449212642,0.03500000000000003,0.03500000000000003,0.03500000000000003,0.03500000000000003,0.03500000000000003,1,200
logistic_glm,beta_2,P3,ppi,0.975,0.995,0.995,0.995,0.995,0.995,1.006746044921263,1.006746044921263,1.006746044921263,1.006746044921263,1.006746044921263,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,1,200
logistic_glm,beta_2,P3,ppi_plus_plus,0.9,0.925,0.925,0.925,0.925,0.925,0.980999251771227,0.980999251771227,0.980999251771227,0.980999251771227,0.980999251771227,0.025000000000000022,0.025000000000000022,0.025000000000000022,0.025000000000000022,0.025000000000000022,1,200
logistic_glm,beta_2,P3,ppi_plus_plus,0.95,0.965,0.965,0.965,0.965,0.965,0.9809992517712276,0.9809992517712276,0.9809992517712276,0.9809992517712276,0.9809992517712276,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
logistic_glm,beta_2,P3,ppi_plus_plus,0.975,0.99,0.99,0.99,0.99,0.99,0.9809992517712264,0.9809992517712264,0.9809992517712264,0.9809992517712264,0.9809992517712264,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
logistic_glm,beta_2,P4,naive_ml,0.9,0.885,0.885,0.885,0.885,0.885,0.07179824192137997,0.07179824192137997,0.07179824192137997,0.07179824192137997,0.07179824192137997,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013,1,200
logistic_glm,beta_2,P4,naive_ml,0.95,0.945,0.945,0.945,0.945,0.945,0.07179824192138,0.07179824192138,0.07179824192138,0.07179824192138,0.07179824192138,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,1,200
logistic_glm,beta_2,P4,naive_ml,0.975,0.975,0.975,0.975,0.975,0.975,0.07179824192137987,0.07179824192137987,0.07179824192137987,0.07179824192137987,0.07179824192137987,0.0,0.0,0.0,0.0,0.0,1,200
logistic_glm,beta_2,P4,ppi,0.9,0.925,0.925,0.925,0.925,0.925,1.0434744545405292,1.0434744545405292,1.0434744545405292,1.0434744545405292,1.0434744545405292,0.025000000000000022,0.025000000000000022,0.025000000000000022,0.025000000000000022,0.025000000000000022,1,200
logistic_glm,beta_2,P4,ppi,0.95,0.98,0.98,0.98,0.98,0.98,1.0434744545405301,1.0434744545405301,1.0434744545405301,1.0434744545405301,1.0434744545405301,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.030000000000000027,1,200
logistic_glm,beta_2,P4,ppi,0.975,0.995,0.995,0.995,0.995,0.995,1.0434744545405288,1.0434744545405288,1.0434744545405288,1.0434744545405288,1.0434744545405288,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,1,200
logistic_glm,beta_2,P4,ppi_plus_plus,0.9,0.935,0.935,0.935,0.935,0.935,0.9823620508836154,0.9823620508836154,0.9823620508836154,0.9823620508836154,0.9823620508836154,0.03500000000000003,0.03500000000000003,0.03500000000000003,0.03500000000000003,0.03500000000000003,1,200
logistic_glm,beta_2,P4,ppi_plus_plus,0.95,0.965,0.965,0.965,0.965,0.965,0.9823620508836169,0.9823620508836169,0.9823620508836169,0.9823620508836169,0.9823620508836169,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
logistic_glm,beta_2,P4,ppi_plus_plus,0.975,0.99,0.99,0.99,0.99,0.99,0.9823620508836152,0.9823620508836152,0.9823620508836152,0.9823620508836152,0.9823620508836152,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
logistic_glm,beta_2,baseline,classic,0.9,0.93,0.93,0.93,0.93,0.93,1.0,1.0,1.0,1.0,1.0,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.030000000000000027,1,200
logistic_glm,beta_2,baseline,classic,0.95,0.955,0.955,0.955,0.955,0.955,1.0,1.0,1.0,1.0,1.0,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,1,200
logistic_glm,beta_2,baseline,classic,0.975,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
lr,beta_0,P1,naive_ml,0.9,0.9,0.9,0.9,0.9,0.9,0.003694778341894735,0.003694778341894735,0.003694778341894735,0.003694778341894735,0.003694778341894735,0.0,0.0,0.0,0.0,0.0,1,200
lr,beta_0,P1,naive_ml,0.95,0.965,0.965,0.965,0.965,0.965,0.003694778341894777,0.003694778341894777,0.003694778341894777,0.003694778341894777,0.003694778341894777,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
lr,beta_0,P1,naive_ml,0.975,0.975,0.975,0.975,0.975,0.975,0.003694778341894848,0.003694778341894848,0.003694778341894848,0.003694778341894848,0.003694778341894848,0.0,0.0,0.0,0.0,0.0,1,200
lr,beta_0,P1,ppi,0.9,0.915,0.915,0.915,0.915,0.915,1.010196598054698,1.010196598054698,1.010196598054698,1.010196598054698,1.010196598054698,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
lr,beta_0,P1,ppi,0.95,0.97,0.97,0.97,0.97,0.97,1.010196598054698,1.010196598054698,1.010196598054698,1.010196598054698,1.010196598054698,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,1,200
lr,beta_0,P1,ppi,0.975,0.985,0.985,0.985,0.985,0.985,1.0101965980546992,1.0101965980546992,1.0101965980546992,1.0101965980546992,1.0101965980546992,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_0,P1,ppi_plus_plus,0.9,0.905,0.905,0.905,0.905,0.905,0.9696842143066011,0.9696842143066011,0.9696842143066011,0.9696842143066011,0.9696842143066011,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,1,200
lr,beta_0,P1,ppi_plus_plus,0.95,0.965,0.965,0.965,0.965,0.965,0.9696842143066008,0.9696842143066008,0.9696842143066008,0.9696842143066008,0.9696842143066008,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
lr,beta_0,P1,ppi_plus_plus,0.975,0.985,0.985,0.985,0.985,0.985,0.969684214306603,0.969684214306603,0.969684214306603,0.969684214306603,0.969684214306603,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_0,P2,naive_ml,0.9,0.0,0.0,0.0,0.0,0.0,8.117299185836117e-17,8.117299185836117e-17,8.117299185836117e-17,8.117299185836117e-17,8.117299185836117e-17,-0.9,-0.9,-0.9,-0.9,-0.9,1,200
lr,beta_0,P2,naive_ml,0.95,0.0,0.0,0.0,0.0,0.0,8.11729918583611e-17,8.11729918583611e-17,8.11729918583611e-17,8.11729918583611e-17,8.11729918583611e-17,-0.95,-0.95,-0.95,-0.95,-0.95,1,200
lr,beta_0,P2,naive_ml,0.975,0.0,0.0,0.0,0.0,0.0,8.117299185836123e-17,8.117299185836123e-17,8.117299185836123e-17,8.117299185836123e-17,8.117299185836123e-17,-0.975,-0.975,-0.975,-0.975,-0.975,1,200
lr,beta_0,P2,ppi,0.9,0.92,0.92,0.92,0.92,0.92,1.0110935906374545,1.0110935906374545,1.0110935906374545,1.0110935906374545,1.0110935906374545,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,1,200
lr,beta_0,P2,ppi,0.95,0.965,0.965,0.965,0.965,0.965,1.0110935906374556,1.0110935906374556,1.0110935906374556,1.0110935906374556,1.0110935906374556,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
lr,beta_0,P2,ppi,0.975,0.985,0.985,0.985,0.985,0.985,1.0110935906374552,1.0110935906374552,1.0110935906374552,1.0110935906374552,1.0110935906374552,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_0,P2,ppi_plus_plus,0.9,0.905,0.905,0.905,0.905,0.905,0.9697344683192466,0.9697344683192466,0.9697344683192466,0.9697344683192466,0.9697344683192466,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,1,200
lr,beta_0,P2,ppi_plus_plus,0.95,0.955,0.955,0.955,0.955,0.955,0.9697344683192473,0.9697344683192473,0.9697344683192473,0.9697344683192473,0.9697344683192473,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,1,200
lr,beta_0,P2,ppi_plus_plus,0.975,0.985,0.985,0.985,0.985,0.985,0.969734468319248,0.969734468319248,0.969734468319248,0.969734468319248,0.969734468319248,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_0,P3,naive_ml,0.9,0.0,0.0,0.0,0.0,0.0,8.374907699008592e-17,8.374907699008592e-17,8.374907699008592e-17,8.374907699008592e-17,8.374907699008592e-17,-0.9,-0.9,-0.9,-0.9,-0.9,1,200
lr,beta_0,P3,naive_ml,0.95,0.0,0.0,0.0,0.0,0.0,8.374907699008598e-17,8.374907699008598e-17,8.374907699008598e-17,8.374907699008598e-17,8.374907699008598e-17,-0.95,-0.95,-0.95,-0.95,-0.95,1,200
lr,beta_0,P3,naive_ml,0.975,0.0,0.0,0.0,0.0,0.0,8.374907699008608e-17,8.374907699008608e-17,8.374907699008608e-17,8.374907699008608e-17,8.374907699008608e-17,-0.975,-0.975,-0.975,-0.975,-0.975,1,200
lr,beta_0,P3,ppi,0.9,0.91,0.91,0.91,0.91,0.91,1.0109416809029677,1.0109416809029677,1.0109416809029677,1.0109416809029677,1.0109416809029677,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_0,P3,ppi,0.95,0.965,0.965,0.965,0.965,0.965,1.0109416809029672,1.0109416809029672,1.0109416809029672,1.0109416809029672,1.0109416809029672,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
lr,beta_0,P3,ppi,0.975,0.98,0.98,0.98,0.98,0.98,1.0109416809029683,1.0109416809029683,1.0109416809029683,1.0109416809029683,1.0109416809029683,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,1,200
lr,beta_0,P3,ppi_plus_plus,0.9,0.9,0.9,0.9,0.9,0.9,0.9705518216906288,0.9705518216906288,0.9705518216906288,0.9705518216906288,0.9705518216906288,0.0,0.0,0.0,0.0,0.0,1,200
lr,beta_0,P3,ppi_plus_plus,0.95,0.965,0.965,0.965,0.965,0.965,0.9705518216906293,0.9705518216906293,0.9705518216906293,0.9705518216906293,0.9705518216906293,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
lr,beta_0,P3,ppi_plus_plus,0.975,0.98,0.98,0.98,0.98,0.98,0.9705518216906305,0.9705518216906305,0.9705518216906305,0.9705518216906305,0.9705518216906305,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,1,200
lr,beta_0,P4,naive_ml,0.9,0.9,0.9,0.9,0.9,0.9,0.03694778341894836,0.03694778341894836,0.03694778341894836,0.03694778341894836,0.03694778341894836,0.0,0.0,0.0,0.0,0.0,1,200
lr,beta_0,P4,naive_ml,0.95,0.965,0.965,0.965,0.965,0.965,0.03694778341894847,0.03694778341894847,0.03694778341894847,0.03694778341894847,0.03694778341894847,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
lr,beta_0,P4,naive_ml,0.975,0.975,0.975,0.975,0.975,0.975,0.03694778341894848,0.03694778341894848,0.03694778341894848,0.03694778341894848,0.03694778341894848,0.0,0.0,0.0,0.0,0.0,1,200
lr,beta_0,P4,ppi,0.9,0.91,0.91,0.91,0.91,0.91,1.01879611458738,1.01879611458738,1.01879611458738,1.01879611458738,1.01879611458738,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_0,P4,ppi,0.95,0.97,0.97,0.97,0.97,0.97,1.0187961145873798,1.0187961145873798,1.0187961145873798,1.0187961145873798,1.0187961145873798,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,1,200
lr,beta_0,P4,ppi,0.975,0.98,0.98,0.98,0.98,0.98,1.0187961145873823,1.0187961145873823,1.0187961145873823,1.0187961145873823,1.0187961145873823,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,1,200
lr,beta_0,P4,ppi_plus_plus,0.9,0.895,0.895,0.895,0.895,0.895,0.9701192624222392,0.9701192624222392,0.9701192624222392,0.9701192624222392,0.9701192624222392,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,1,200
lr,beta_0,P4,ppi_plus_plus,0.95,0.965,0.965,0.965,0.965,0.965,0.9701192624222398,0.9701192624222398,0.9701192624222398,0.9701192624222398,0.9701192624222398,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
lr,beta_0,P4,ppi_plus_plus,0.975,0.98,0.98,0.98,0.98,0.98,0.9701192624222408,0.9701192624222408,0.9701192624222408,0.9701192624222408,0.9701192624222408,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,1,200
lr,beta_0,baseline,classic,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,200
lr,beta_0,baseline,classic,0.95,0.96,0.96,0.96,0.96,0.96,1.0,1.0,1.0,1.0,1.0,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_0,baseline,classic,0.975,0.98,0.98,0.98,0.98,0.98,1.0,1.0,1.0,1.0,1.0,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,1,200
lr,beta_1,P1,naive_ml,0.9,0.885,0.885,0.885,0.885,0.885,0.0036483259584526363,0.0036483259584526363,0.0036483259584526363,0.0036483259584526363,0.0036483259584526363,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013,1,200
lr,beta_1,P1,naive_ml,0.95,0.94,0.94,0.94,0.94,0.94,0.003648325958452703,0.003648325958452703,0.003648325958452703,0.003648325958452703,0.003648325958452703,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,1,200
lr,beta_1,P1,naive_ml,0.975,0.985,0.985,0.985,0.985,0.985,0.0036483259584526658,0.0036483259584526658,0.0036483259584526658,0.0036483259584526658,0.0036483259584526658,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_1,P1,ppi,0.9,0.915,0.915,0.915,0.915,0.915,1.010520490055218,1.010520490055218,1.010520490055218,1.010520490055218,1.010520490055218,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
lr,beta_1,P1,ppi,0.95,0.96,0.96,0.96,0.96,0.96,1.0105204900552178,1.0105204900552178,1.0105204900552178,1.0105204900552178,1.0105204900552178,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_1,P1,ppi,0.975,0.975,0.975,0.975,0.975,0.975,1.0105204900552172,1.0105204900552172,1.0105204900552172,1.0105204900552172,1.0105204900552172,0.0,0.0,0.0,0.0,0.0,1,200
lr,beta_1,P1,ppi_plus_plus,0.9,0.91,0.91,0.91,0.91,0.91,0.9556254127390983,0.9556254127390983,0.9556254127390983,0.9556254127390983,0.9556254127390983,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_1,P1,ppi_plus_plus,0.95,0.94,0.94,0.94,0.94,0.94,0.9556254127390982,0.9556254127390982,0.9556254127390982,0.9556254127390982,0.9556254127390982,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,1,200
lr,beta_1,P1,ppi_plus_plus,0.975,0.97,0.97,0.97,0.97,0.97,0.9556254127390977,0.9556254127390977,0.9556254127390977,0.9556254127390977,0.9556254127390977,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,1,200
lr,beta_1,P2,naive_ml,0.9,1.0,1.0,1.0,1.0,1.0,8.333349655523583e-17,8.333349655523583e-17,8.333349655523583e-17,8.333349655523583e-17,8.333349655523583e-17,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,1,200
lr,beta_1,P2,naive_ml,0.95,1.0,1.0,1.0,1.0,1.0,8.33334965552359e-17,8.33334965552359e-17,8.33334965552359e-17,8.33334965552359e-17,8.33334965552359e-17,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.050000000000000044,1,200
lr,beta_1,P2,naive_ml,0.975,1.0,1.0,1.0,1.0,1.0,8.333349655523575e-17,8.333349655523575e-17,8.333349655523575e-17,8.333349655523575e-17,8.333349655523575e-17,0.025000000000000022,0.025000000000000022,0.025000000000000022,0.025000000000000022,0.025000000000000022,1,200
lr,beta_1,P2,ppi,0.9,0.91,0.91,0.91,0.91,0.91,1.013029739127861,1.013029739127861,1.013029739127861,1.013029739127861,1.013029739127861,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_1,P2,ppi,0.95,0.96,0.96,0.96,0.96,0.96,1.013029739127861,1.013029739127861,1.013029739127861,1.013029739127861,1.013029739127861,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_1,P2,ppi,0.975,0.98,0.98,0.98,0.98,0.98,1.0130297391278609,1.0130297391278609,1.0130297391278609,1.0130297391278609,1.0130297391278609,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,1,200
lr,beta_1,P2,ppi_plus_plus,0.9,0.91,0.91,0.91,0.91,0.91,0.9567473798706607,0.9567473798706607,0.9567473798706607,0.9567473798706607,0.9567473798706607,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_1,P2,ppi_plus_plus,0.95,0.94,0.94,0.94,0.94,0.94,0.9567473798706617,0.9567473798706617,0.9567473798706617,0.9567473798706617,0.9567473798706617,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,1,200
lr,beta_1,P2,ppi_plus_plus,0.975,0.97,0.97,0.97,0.97,0.97,0.9567473798706608,0.9567473798706608,0.9567473798706608,0.9567473798706608,0.9567473798706608,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,1,200
lr,beta_1,P3,naive_ml,0.9,1.0,1.0,1.0,1.0,1.0,8.447822038354409e-17,8.447822038354409e-17,8.447822038354409e-17,8.447822038354409e-17,8.447822038354409e-17,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,1,200
lr,beta_1,P3,naive_ml,0.95,1.0,1.0,1.0,1.0,1.0,8.447822038354408e-17,8.447822038354408e-17,8.447822038354408e-17,8.447822038354408e-17,8.447822038354408e-17,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.050000000000000044,1,200
lr,beta_1,P3,naive_ml,0.975,1.0,1.0,1.0,1.0,1.0,8.447822038354399e-17,8.447822038354399e-17,8.447822038354399e-17,8.447822038354399e-17,8.447822038354399e-17,0.025000000000000022,0.025000000000000022,0.025000000000000022,0.025000000000000022,0.025000000000000022,1,200
lr,beta_1,P3,ppi,0.9,0.905,0.905,0.905,0.905,0.905,1.0131143769324653,1.0131143769324653,1.0131143769324653,1.0131143769324653,1.0131143769324653,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,1,200
lr,beta_1,P3,ppi,0.95,0.96,0.96,0.96,0.96,0.96,1.0131143769324658,1.0131143769324658,1.0131143769324658,1.0131143769324658,1.0131143769324658,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_1,P3,ppi,0.975,0.975,0.975,0.975,0.975,0.975,1.0131143769324644,1.0131143769324644,1.0131143769324644,1.0131143769324644,1.0131143769324644,0.0,0.0,0.0,0.0,0.0,1,200
lr,beta_1,P3,ppi_plus_plus,0.9,0.91,0.91,0.91,0.91,0.91,0.9569354822635115,0.9569354822635115,0.9569354822635115,0.9569354822635115,0.9569354822635115,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_1,P3,ppi_plus_plus,0.95,0.94,0.94,0.94,0.94,0.94,0.9569354822635118,0.9569354822635118,0.9569354822635118,0.9569354822635118,0.9569354822635118,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,1,200
lr,beta_1,P3,ppi_plus_plus,0.975,0.97,0.97,0.97,0.97,0.97,0.956935482263511,0.956935482263511,0.956935482263511,0.956935482263511,0.956935482263511,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,1,200
lr,beta_1,P4,naive_ml,0.9,0.885,0.885,0.885,0.885,0.885,0.03648325958452745,0.03648325958452745,0.03648325958452745,0.03648325958452745,0.03648325958452745,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013,1,200
lr,beta_1,P4,naive_ml,0.95,0.94,0.94,0.94,0.94,0.94,0.03648325958452749,0.03648325958452749,0.03648325958452749,0.03648325958452749,0.03648325958452749,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,1,200
lr,beta_1,P4,naive_ml,0.975,0.985,0.985,0.985,0.985,0.985,0.03648325958452746,0.03648325958452746,0.03648325958452746,0.03648325958452746,0.03648325958452746,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_1,P4,ppi,0.9,0.92,0.92,0.92,0.92,0.92,1.0180356145571043,1.0180356145571043,1.0180356145571043,1.0180356145571043,1.0180356145571043,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,1,200
lr,beta_1,P4,ppi,0.95,0.955,0.955,0.955,0.955,0.955,1.0180356145571043,1.0180356145571043,1.0180356145571043,1.0180356145571043,1.0180356145571043,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,1,200
lr,beta_1,P4,ppi,0.975,0.975,0.975,0.975,0.975,0.975,1.0180356145571046,1.0180356145571046,1.0180356145571046,1.0180356145571046,1.0180356145571046,0.0,0.0,0.0,0.0,0.0,1,200
lr,beta_1,P4,ppi_plus_plus,0.9,0.91,0.91,0.91,0.91,0.91,0.9582349696499363,0.9582349696499363,0.9582349696499363,0.9582349696499363,0.9582349696499363,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,200
lr,beta_1,P4,ppi_plus_plus,0.95,0.945,0.945,0.945,0.945,0.945,0.958234969649937,0.958234969649937,0.958234969649937,0.958234969649937,0.958234969649937,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,1,200
lr,beta_1,P4,ppi_plus_plus,0.975,0.97,0.97,0.97,0.97,0.97,0.9582349696499357,0.9582349696499357,0.9582349696499357,0.9582349696499357,0.9582349696499357,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,1,200
lr,beta_1,baseline,classic,0.9,0.905,0.905,0.905,0.905,0.905,1.0,1.0,1.0,1.0,1.0,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,1,200
lr,beta_1,baseline,classic,0.95,0.94,0.94,0.94,0.94,0.94,1.0,1.0,1.0,1.0,1.0,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,1,200
lr,beta_1,baseline,classic,0.975,0.965,0.965,0.965,0.965,0.965,1.0,1.0,1.0,1.0,1.0,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,1,200
lr,beta_2,P1,naive_ml,0.9,0.885,0.885,0.885,0.885,0.885,0.0036363403256264182,0.0036363403256264182,0.0036363403256264182,0.0036363403256264182,0.0036363403256264182,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013,1,200
lr,beta_2,P1,naive_ml,0.95,0.94,0.94,0.94,0.94,0.94,0.0036363403256265154,0.0036363403256265154,0.0036363403256265154,0.0036363403256265154,0.0036363403256265154,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,1,200
lr,beta_2,P1,naive_ml,0.975,0.975,0.975,0.975,0.975,0.975,0.003636340325626494,0.003636340325626494,0.003636340325626494,0.003636340325626494,0.003636340325626494,0.0,0.0,0.0,0.0,0.0,1,200
lr,beta_2,P1,ppi,0.9,0.9,0.9,0.9,0.9,0.9,1.00474800435438,1.00474800435438,1.00474800435438,1.00474800435438,1.00474800435438,0.0,0.0,0.0,0.0,0.0,1,200
