experiment,target,parameter,learner,learner_label,learner_model,quality_metric,method,method_label,confidence_level,coverage,avg_width,sd_ci_low,sd_ci_high,quality_value_mean,quality_value_sd,relative_width_rep_mean,relative_width_rep_sd,relative_width_rep_median,relative_width_rep_q25,relative_width_rep_q75,median_lambda,n_success,coverage_error,n_failed,classic_avg_width,relative_width
a_mean,smooth_proportion,smooth_proportion,reference,Reference,None,,classic,Classic,0.9,0.8,0.00884854632173428,0.0033689873609077142,0.0034170758919588947,,,1.0,0.0,1.0,1.0,1.0,,20,-0.09999999999999998,0,0.00884854632173428,1.0
a_mean,smooth_proportion,smooth_proportion,reference,Reference,None,,classic,Classic,0.95,0.85,0.010543693263622677,0.0033643811227925427,0.003421682141694166,,,1.0,0.0,1.0,1.0,1.0,,20,-0.09999999999999998,0,0.010543693263622677,1.0
a_mean,smooth_proportion,smooth_proportion,reference,Reference,None,,classic,Classic,0.975,0.9,0.012057702603989248,0.00336026709240073,0.003425796184182393,,,1.0,0.0,1.0,1.0,1.0,,20,-0.07499999999999996,0,0.012057702603989248,1.0
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,cross_ppi,Cross-PPI,0.9,0.9,0.007404990660285155,0.0026119788644761296,0.0026346599099315994,0.1181623288271458,0.001109812792195517,0.8368671730482328,0.002683348400737061,0.8369654523184444,0.835006593555487,0.8379854444942134,,20,0.0,0,0.00884854632173428,0.8368595689098236
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,cross_ppi,Cross-PPI,0.95,0.95,0.008823590599312675,0.0026098188778003266,0.0026368448816963055,0.1181623288271458,0.001109812792195517,0.8368671730482319,0.002683348400736976,0.8369654523184444,0.8350065935554865,0.8379854444942095,,20,0.0,0,0.010543693263622677,0.8368595689098227
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,cross_ppi,Cross-PPI,0.975,0.95,0.010090603803217302,0.002607891574863914,0.002638798193068974,0.1181623288271458,0.001109812792195517,0.836867173048233,0.0026833484007363893,0.8369654523184449,0.8350065935554865,0.8379854444942124,,20,-0.025000000000000022,0,0.012057702603989248,0.8368595689098238
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,naive_ml,Naive ML,0.9,0.15,0.0016412891282340635,0.004728342174850811,0.004759402899739622,0.1181623288271458,0.001109812792195517,0.18547735573386642,0.005047339617354993,0.18574781370160848,0.18141086795097922,0.18799925421153257,,20,-0.75,0,0.00884854632173428,0.18548686626668157
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,naive_ml,Naive ML,0.95,0.15,0.001955716622346504,0.004725382484577895,0.0047623935005019925,0.1181623288271458,0.001109812792195517,0.18547735573386764,0.005047339617354831,0.18574781370160587,0.18141086795097844,0.18799925421153524,,20,-0.7999999999999999,0,0.010543693263622677,0.18548686626668281
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,naive_ml,Naive ML,0.975,0.15,0.0022365454703895784,0.0047227413676898915,0.004765066793750903,0.1181623288271458,0.001109812792195517,0.18547735573386692,0.005047339617355086,0.1857478137016068,0.1814108679509796,0.18799925421153393,,20,-0.825,0,0.012057702603989248,0.18548686626668212
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,ppi,PPI,0.9,0.9,0.008329149602371508,0.002825723764708304,0.0028448487233663985,0.1181623288271458,0.001109812792195517,0.941308168918828,0.0035053325633982862,0.9414935817394778,0.9390714583212516,0.9436063464795511,,20,0.0,0,0.00884854632173428,0.9413014634859285
