experiment,target,parameter,learner,learner_label,learner_model,quality_metric,method,method_label,confidence_level,coverage,avg_width,sd_ci_low,sd_ci_high,quality_value_mean,quality_value_sd,relative_width_rep_mean,relative_width_rep_sd,relative_width_rep_median,relative_width_rep_q25,relative_width_rep_q75,median_lambda,n_success,coverage_error,n_failed,classic_avg_width,relative_width
b_lr,income_on_age_sex,SEX_MALE,lin,LIN,Ridge Regression,MSE,naive_ml,Naive ML,0.95,0.2,626.8103200396672,1501.360384041093,1507.772628236963,4443168817.889824,143063616.30500123,0.17828362489990787,0.005058360117865253,0.17862653822627358,0.17632771077514683,0.18123344435896838,,20,-0.75,0,3516.0081135354762,0.17827328601053374
b_lr,income_on_age_sex,SEX_MALE,lin,LIN,Ridge Regression,MSE,ppi,PPI,0.95,1.0,3388.9056833990953,598.1769842754693,641.9872714522555,4443168817.889824,143063616.30500123,0.9638400268580567,0.006638296445573596,0.963427312774596,0.9597128475888757,0.9676623430857142,,20,0.050000000000000044,0,3516.0081135354762,0.9638503592619487
b_lr,income_on_age_sex,SEX_MALE,lin,LIN,Ridge Regression,MSE,ppi_plus_plus_v1,PPI++V1,0.95,1.0,3392.617783191677,610.7290821786136,653.8966119882512,4443168817.889824,143063616.30500123,0.9648966297386226,0.007252929548348443,0.9646041789969367,0.959658351402324,0.96873689405862,,20,0.050000000000000044,0,3516.0081135354762,0.9649061303730253
b_lr,income_on_age_sex,SEX_MALE,lin,LIN,Ridge Regression,MSE,ppi_plus_plus_v2,PPI++V2,0.95,1.0,3391.7086593615472,613.3650072836808,655.973560198032,4443168817.889824,143063616.30500123,0.9646383633474016,0.00732992682699382,0.9641513602424179,0.9597505788779461,0.9680569629584542,0.775,20,0.050000000000000044,0,3516.0081135354762,0.9646475633274517
b_lr,income_on_age_sex,SEX_MALE,reference,Reference,None,,classic,Classic,0.95,1.0,3516.0081135354762,787.9020742353525,814.4622516073528,,,1.0,0.0,1.0,1.0,1.0,,20,0.050000000000000044,0,3516.0081135354762,1.0
b_lr,income_on_age_sex,SEX_MALE,rf,RF,Random Forest Regressor,MSE,cross_ppi,Cross-PPI,0.95,1.0,2917.898498809592,715.1041896425611,742.4774801643593,4100299187.931714,134295734.3764648,0.829900020320881,0.0035851292443742893,0.8294138256168657,0.827405639785592,0.832772002109509,,20,0.050000000000000044,0,3516.0081135354762,0.8298895806231622
b_lr,income_on_age_sex,SEX_MALE,rf,RF,Random Forest Regressor,MSE,naive_ml,Naive ML,0.95,0.0,663.247295696687,1532.8775300792158,1531.9575067991032,4100299187.931714,134295734.3764648,0.1886466163701707,0.006220777442556816,0.18860027583687694,0.1847585790749789,0.192825630100807,,20,-0.95,0,3516.0081135354762,0.1886364519875261
b_lr,income_on_age_sex,SEX_MALE,rf,RF,Random Forest Regressor,MSE,ppi,PPI,0.95,0.95,3268.257370598684,696.468492496079,726.9104768889333,4100299187.931714,134295734.3764648,0.9295475493385836,0.008543616199366678,0.9296129567499134,0.9234999999443086,0.9340153639236262,,20,0.0,0,3516.0081135354762,0.9295363563061663
b_lr,income_on_age_sex,SEX_MALE,rf,RF,Random Forest Regressor,MSE,ppi_plus_plus_v1,PPI++V1,0.95,1.0,3263.965671324159,689.7692509165595,720.0390826036854,4100299187.931714,134295734.3764648,0.9283261888261259,0.00900348004269398,0.9283429827264255,0.9221156366927048,0.9334533777800293,,20,0.050000000000000044,0,3516.0081135354762,0.9283157393064491
b_lr,income_on_age_sex,SEX_MALE,rf,RF,Random Forest Regressor,MSE,ppi_plus_plus_v2,PPI++V2,0.95,1.0,3263.8556616769492,692.6816922878706,722.8510166581077,4100299187.931714,134295734.3764648,0.9282950342663568,0.009015049715484343,0.928317882777492,0.9221652082933289,0.9335115294187554,0.925,20,0.050000000000000044,0,3516.0081135354762,0.928284451083084
